Tanggal,Komentar,SE
2021-10-28 12:55:57,@KAI121 Min hasil rapid tesnya berlaku berapa hari ya???,SE Kemenhub-89-2021
2021-10-28 14:00:30,"Min,anak saya umur 3 th apakah kalau mau naik kereta dri bandung ke purwokerto tetep harus nunjukin hasil negatif tes antigen",SE Kemenhub-89-2021
2021-10-28 14:55:22,"mau tanya min, untuk ka probowangi apa tetap ada syarat swab antigen/ pcr ?",SE Kemenhub-89-2021
2021-10-28 15:26:21,"Min , udah beli tiket banjar - lpn untuk hari mingg , cuma bawa anak 2 th . Kalo nanti ada kendala anaknya gabisa d test rapid . Untuk pembatalan tiketnya kena bea 25% atau utuh ?",SE Kemenhub-89-2021
2021-10-29 0:25:29,"Kalo udah punya tiket tinggal berangkat aja, ya masa anak balita kalo gak boleh ikut berangkat bersama mau sama siapa lagi. Lagipula petugasnya juga manusia, punya hati juga. Ya kali tega biarkan anaknya ditinggal gak bersama sama ortu nya",SE Kemenhub-89-2021
2021-10-29 0:26:24,"Sudah banyak juga kok anak2 dibawah 12 tahun yg ikut naik kereta jarak jauh, ya kali semua anak pake syarat yg ditentukan sama kai,",SE Kemenhub-89-2021
2021-10-29 1:21:05,@KAI121 Genose masuk museum KAI kah?,SE Kemenhub-89-2021
2021-10-29 3:02:42,"Selamat siang mimin @Keretaapi121 .Saya baca syaratnya harus dibuktikan dengan KK, kalau misalkan anak usia dibawah 12 th mau di ajak pergi oleh om & tante nya tu gimana? Kan beda KK",SE Kemenhub-89-2021
2021-10-29 4:20:12,"Siang mimin,, mau tanya aq mau naik cirebon jogja,, tes antigen ato rapid di cirebon ada gak?? Harga brpa?? ",SE Kemenhub-89-2021
2021-10-29 6:57:26,"Min, mungkin ada info untuk yang tidak boleh vaksin karna ada penyakit tertentu.. Syaratnya apa ya? Apa betul dgn surat rekomendasi dokter?",SE Kemenhub-89-2021
2021-10-30 10:29:45,@KAI121 Min… bawa anak umur dibawah 2 tahun naik joglosemarkerto dari jogja ke grobogan apakah anak tersebut harus rapid apa cukup dengan menunjukkan KK saja?,SE Kemenhub-89-2021
2021-10-31 3:59:46,"Setelah mau mencoba naik KRL dan aturan anak dibawah 12 tahun boleh naik ternyata sampai stasiun min umur 5 th anak boleh naik KRL, tolong buat aturan yg jelas dan detail min ....??",SE Kemenhub-89-2021
2021-11-03 15:30:59,Min kalau anak 11 bulan apa harus test antigen jga.. Perjalanan antar kota.,SE Kemenhub-89-2021
2021-11-04 12:42:00,@KAI121 Min apakah bayi dibawah 1 thn juga harus di swab?,SE Kemenhub-89-2021
2021-11-04 12:45:56,"Assalamualaikum min, maaf mau tanya, klo anak 9 bulan, mau perjalanan dr pekalongan-jakarta harus rapid /pcr jg tidak?",SE Kemenhub-89-2021
2021-10-21 14:30:57,Syukurlah kalo anak udah boleh naik kereta ?,SE Kemenhub-89-2021
2021-10-21 14:31:30,apakah berarti bayi juga sudah diizinkan naik kereta min?,SE Kemenhub-89-2021
2021-10-21 14:32:07,Apakah untuk usia di bawah 12 tahun wajib pcr / antigen juga..?,SE Kemenhub-89-2021
2021-10-21 14:32:52,@KAI121 Berarti buat anak tetep harus pake antigen ya?,SE Kemenhub-89-2021
2021-10-21 14:43:06,"Woi min tanya, kalo poin 3 berarti usia 0-12 harus antigen /pcr? TOLONG diperjelas usia berapa yg wajib antigen /pcr? Kalo bayi yakali dicolok2 Matursuwun",SE Kemenhub-89-2021
2021-10-21 15:14:11,Ke Bandung Surabaya bolehlah naik dengan PCR cuma :),SE Kemenhub-89-2021
2021-10-21 15:33:45,@KAI121 genose aja dong min.. ngeri dicolok2 ??,SE Kemenhub-89-2021
2021-10-21 15:49:32,"Min, Anak umur 2 tahun 3 bln dan 6 tahun 3 bln, apakah harus melampirkan hasil tes Antigen atau tidak?",SE Kemenhub-89-2021
2021-10-21 16:07:04,@KAI121 Apakah vaksin dosis 2 harus menunjukkan rapid tes?,SE Kemenhub-89-2021
2021-10-21 16:12:06,Tolong dong @KAI121 untuk penumpang umur dibawah 5 tahun jangan diwajibkan untuk antigen Kasian mereka kalo harus dicolok² diumur segitu Umur 6-12 tahun bolehlah wajib antigen,SE Kemenhub-89-2021
2021-10-21 16:24:04,Mimiin.. si kecil harus antigen atau cukup ortu nya yang antigen?,SE Kemenhub-89-2021
2021-10-21 16:29:18,Antigen bisa,SE Kemenhub-89-2021
2021-10-21 18:02:44,@KAI121 @keretaapikita Berarti bisa ya anak di saya umur 10 dan 11 naik kereta jarak jauh,SE Kemenhub-89-2021
2021-10-21 19:09:36,@KAI121 Kalau surat keterangan tidak bisa divaksin dari klinik swasta bisa min?,SE Kemenhub-89-2021
2021-10-21 22:43:51,"min, apakah berarti penumpang dibawah 12 th juga wajib untuk melakukan tes antigen /pcr jika akan melakukan perjalanan dari stasiun gb-jng?",SE Kemenhub-89-2021
2021-10-21 23:37:27,@KAI121 Anak dibawah 5 th harus rapid juga min?,SE Kemenhub-89-2021
2021-10-21 23:38:07,@KAI121 Kalo sudah vaksin tetap harus menunjukan hasil tes PCR juga? Atau enggak?,SE Kemenhub-89-2021
2021-10-22 0:03:16,"Alhamdulillah terima kasih KAI sudah diperbolehkan, semoga aturannya lebih diperlunak lagi tentang PCR/ Antigen utk anak dibawah 5 tahun, krn anak rawan mimisan apabila ada sesuatu yg masuk ke hidungnya.",SE Kemenhub-89-2021
2021-10-22 0:15:25,@KAI121 Min mau tanya utk yg sdh vaksin lengkap apa msh perlu tes antigen,SE Kemenhub-89-2021
2021-10-22 0:39:38,Apakah rapid antigen berlaku utk semua pelaku perjalanan yg sdh vaksin 1 kali ? Atau hny berlaku utk yg sdh vaksin 2 kali dosis,SE Kemenhub-89-2021
2021-10-22 0:43:46,@KAI121 Bayi 6 bulan harus Antigen juga min?,SE Kemenhub-89-2021
2021-10-22 0:51:35,Kalau anak usia 12 tahun yg naek kereta api harus vaksin atau harus rapit test ...aromanya bisnis sangat kuat sekali… Kenapa tidak cukup dengan pendampingan ortu dan prokes ?,SE Kemenhub-89-2021
2021-10-22 1:18:49,@KAI121 Info harga antigen sekarang berapa?,SE Kemenhub-89-2021
2021-10-22 1:31:31,"utk dewasa dan sudah vaksin, ga perlu PCR/ Antigen kan min?",SE Kemenhub-89-2021
2021-10-22 1:58:14,"Kalo yg dampingi anak usia 8 tahun adalah saudara sepupu yg notabene sdh dewasa sih berusia 19 tahun (anak dari kakak saya), gmn cara nunjukin KK nya wong jelas beda KK ???",SE Kemenhub-89-2021
2021-10-22 2:25:02,"@KAI121 Untuk test antigen, boleh dilakukan di semua laboratorium ato harus dr RS pemerintah? @KAI121",SE Kemenhub-89-2021
2021-10-22 2:49:20,@KAI121 Halo min utk anak batita boleh gak ya naek krl?,SE Kemenhub-89-2021
2021-10-22 3:26:42,@KAI121 Harusnya anak kecil gak usah dicolok.... Kasihan ...,SE Kemenhub-89-2021
2021-10-22 4:04:34,"@KAI121 Min untuk anak dibawah satu tahun tetap antigen juga kah,",SE Kemenhub-89-2021
2021-10-22 4:10:03,@KAI121 Berarti  Bisa ya min anak dibawah 5 tahun naik kereta jarak jauh?,SE Kemenhub-89-2021
2021-10-22 4:27:27,Min @KAI121 bayi 7 bulan cukup bawa KK apa antigen juga? Masa masih bayi dicolok² hidungnya kasian min??????,SE Kemenhub-89-2021
2021-10-22 4:48:34,"Min, umur 4,5 tahun apa bisa naik KAJJ? Untuk rapid /antigen, apa bisa digantikan dengan genose?",SE Kemenhub-89-2021
2021-10-22 5:15:41,"Min, anakku baru 7 bulan harus antigen /pcr juga?",SE Kemenhub-89-2021
2021-10-22 5:22:55,"@KAI121 Min mohon infonya, kalau untuk bayi di bawah 1 tahun apakah tetep harus tes antigen untuk naik kai jarak jauh?",SE Kemenhub-89-2021
2021-10-22 5:40:58,@KAI121 Anak usia 2 tahun berarti harus pcr juga ya min?,SE Kemenhub-89-2021
2021-10-22 6:37:31,@KAI121 Perjalanan PKL ke YK apa perlu antigen? Cukup bukti vaksin aja kan kak min?,SE Kemenhub-89-2021
2021-10-22 6:43:08,Bener2 harus rapid pcr kah sekarang? Dompetku bocor,SE Kemenhub-89-2021
2021-10-22 7:23:08,Masukan min. Kalo bisa di bawah 2 thn tidak perlu pake antigen/ pcr. Kasian,SE Kemenhub-89-2021
2021-10-22 8:15:38,@KAI121 Apakah bayi juga harus rapid dl min??,SE Kemenhub-89-2021
2021-10-22 8:23:37,@KAI121 Apakah naik probowangi jurusan sby-jember harus pakai antigen meskipun sdh vaksin dosis 2?,SE Kemenhub-89-2021
2021-10-22 8:42:42,@KAI121 Min kalau jogja ke purwokerto perlu swab antigen tidak ya?,SE Kemenhub-89-2021
2021-10-22 9:18:10,anak di bawah 12 th harus di swab / colok hidung min? perjalanan Rangkasbitung-tangerang.,SE Kemenhub-89-2021
2021-10-22 10:48:40,"Selamat sore, Min. Mau tanya berarti untuk balita dibawah 2 th juga wajib test antigen?",SE Kemenhub-89-2021
2021-10-22 16:04:31,"@KAI121 min, untuk anak usia dibawah 5 thn perjalanan  jakarta- yogya untuk bulan november sudah bisa kah? (dan juga sebaliknya). terimakasih",SE Kemenhub-89-2021
2021-10-23 2:10:41,"@KAI121 Min di aplikasi KAI acces kok tdk bisa ya beli untuk anak dibawah 12 tahun (KA Penataran), padahal nama dan NIK sudah dimasukkan ke daftar penumpang",SE Kemenhub-89-2021
2021-09-16 6:13:11,"Naik KA Wajib VaksinSesuai SE No. 69/2021 Kemenhub, penumpang KA lokal, jarak dekat, komuter & aglomerasi, wajib vaksin & menunjukkan bukti vaksin via aplikasi PeduliLindungi/ kartu vaksin. Pd KA antarkota selain sdh vaksin, jg wajib menunjukkan hasil negatif RT-PCR/ Rapid Antigen.",SE Kemenhub-69-2021
2021-09-16 6:18:47,@KAI121 Percuma ikut vaksin tpi anak² di bawah 12 thn gk boleh naik kereta min,SE Kemenhub-69-2021
2021-09-16 6:22:33,@KAI121 Kalo sudah ada surat vaksin untuk apa antigen dan PCR?,SE Kemenhub-69-2021
2021-09-16 6:23:35,@KAI121 Antigen cuma untuk sehari min? ??,SE Kemenhub-69-2021
2021-09-16 6:35:12,@KAI121 Rapid itu sangat memberatkan. Kalo memang mau ada tes corona virus pake aja genose kembali.,SE Kemenhub-69-2021
2021-09-16 6:52:01,@KAI121 Katanya sementara tapi lama syarat anak dibawah 12 tahun ??,SE Kemenhub-69-2021
2021-09-16 7:24:05,@KAI121 Kapan GeNose diberlakukan lagi?,SE Kemenhub-69-2021
2021-09-16 7:53:21,Kaligung jalan lagi dong min udah vaksin udah pengen naik kereta buat tengok mertua,SE Kemenhub-69-2021
2021-09-16 8:12:49,Min kalo nunjukkin foto bukti vaksin yg kita dapet dari SMS peduli lindungi yg dikirim setelah vaksin boleh kah?,SE Kemenhub-69-2021
2021-09-16 8:55:14,Nah kalo buat penyintas covid gmn min kan nunggu 3 bulan baru vaksin,SE Kemenhub-69-2021
2021-09-16 9:00:48,Bayi berarti nggak boleh ya min?,SE Kemenhub-69-2021
2021-09-16 9:10:15,Utk antar kota kenapa masih menggunakan tes antigen/ pcr kl sudah divaksin?,SE Kemenhub-69-2021
2021-09-16 9:56:03,@KAI121 Genose udah ga berlaku lagi ya,SE Kemenhub-69-2021
2021-09-16 10:46:54,@KAI121 kapan anak2 boleh naik kereta?,SE Kemenhub-69-2021
2021-09-16 13:25:24,"Selamat malam. Menggunakan KA lokal, wajib menggunakan aplikasi Peduli Lindungi yang terdapat data vaksin minimal dosis pertama (bagi yang tidak menggunakan aplikasi Peduli Lindungi wajib menunjukkan kartu vaksin).",SE Kemenhub-69-2021
2021-09-16 13:57:28,Sudah vaksin masih tetep PCR ??????,SE Kemenhub-69-2021
2021-09-16 18:08:14,"Kl blm vaksin, ga ada kah layanan distasiun untuk vaksin ditempat?",SE Kemenhub-69-2021
2021-09-16 22:15:18,sampai kapan woy.. Aku ajak mudik anak usia 3 th naek motor.. duh,SE Kemenhub-69-2021
2021-09-17 4:23:28,"knp anak dibawah 12 thn belum boleh naik kereta? sedangkan sekarang aja anak2 udh pada boleh sekolah,",SE Kemenhub-69-2021
2021-09-17 5:28:06,"udah pake vaksin, ditambah antigen.????",SE Kemenhub-69-2021
2021-09-17 23:54:59,Kapan diberlakukan genose test lagi min???,SE Kemenhub-69-2021
2021-09-20 4:39:34,@KAI121 KA Jayabaya malang - sidoarjo perlu rapid atau tidak?,SE Kemenhub-69-2021
2021-09-23 12:47:06,"@KAI121 Kak admin, kapan y anak d bawah 12 tahun bisa naik kereta?",SE Kemenhub-69-2021
2021-09-25 0:48:38,"Apakah untuk vaksin 1 masih memakai negatif rt-pcr, jika vaksin 2 memakai negatif antigen? Untuk kereta api antar kota/ jarak jauh",SE Kemenhub-69-2021
2021-10-12 12:25:48,"@KAI121 Malam min, apakah perjalanan kereta rute jarak jauh anak 2 tahun dan di bawah 1 tahun sudah di izinkan?",SE Kemenhub-69-2021
2021-09-13 10:22:55,@KAI121 Jarak Jauh ga bisa cuman pake vaksin min?,SE Satgas-17-2021
2021-09-13 11:14:04,Berarti min kalo dari cicalengka ke bandung Cukup bawa kartu vaksin aja yah,SE Satgas-17-2021
2021-09-13 12:02:50,"@KAI121 Min mau nanya, jadi gak perlu pake surat tugas lagi?",SE Satgas-17-2021
2021-09-13 14:11:02,"@KAI121 Min, larangan anak usia di bawah 12 tahun tidak boleh menggunakan transportasi Kereta Api sampai kapan min?",SE Satgas-17-2021
2021-09-13 14:40:52,Min kalo kereta dari pekalongan - semarang apa harus menunjukan keterangan antigen/ pcr atau hanya keterangan vaksin saja?,SE Satgas-17-2021
2021-09-13 15:17:24,min penataran/ dhoho pake antigen ngga yaa? makasih sebelumnya,SE Satgas-17-2021
2021-09-13 15:30:29,"Min,untuk syarat perjalanan ka jarak jauh kalau kita mau antigen mandiri apakah klinik tsb harus bisa akses ke app peduli lindungi? atau kita cukup menunjukan bukti vaksinasi dan hasil antigen/ pcr?",SE Satgas-17-2021
2021-09-13 18:22:41,Min balas aku dong???? kalau naik krd bangil cukup pakai tunjukkan sertifikat vaksin aja ya min??,SE Satgas-17-2021
2021-09-14 2:22:24,"Pagi kak Maaf mau tanya, kalau naik KA Bengawan dari Prupuk- Lempuyang tetap memakai surat rapid kah?",SE Satgas-17-2021
2021-09-14 3:36:41,"@KAI121 Halo kak berarti kalau mau pakai kereta api joglosemarkerto cukup pakai kartu vaksin atau pedulindungi ya, tanpa test antigen atau surat tugas lagi ya",SE Satgas-17-2021
2021-09-14 7:22:11,@KAI121 Purwakarta-Cikarang gimana min? Hanya menunjukkan kartu vaksin atau gimana?,SE Satgas-17-2021
2021-08-12 10:12:30,Udah gak Pake Genose min?,SE Satgas-17-2021
2021-08-12 10:19:50,@KAI121 Min berarti anak dibawah 12 tahun ga boleh bepergian naik kereta kah?,SE Satgas-17-2021
2021-08-12 10:24:10,"Min untuk anak dibawah 12 th, kalo memang terpaksa harus ikut naik gimana? Terkhusus balita usia 1 th",SE Satgas-17-2021
2021-08-12 10:58:54,@KAI121 Gmn klo habis sembuh dari covid dan blm diperbolehkan vaksin dosis 1 karna blm 3 bulan?,SE Satgas-17-2021
2021-08-12 11:03:29,"Kalau utk kereta jarak jauh, sekarang apakah masih harus pakai STRP?? Padahal sudah ada hasil antigen dan sertifikat vaksin kan",SE Satgas-17-2021
2021-08-12 11:16:48,@KAI121 St gambir apa masih bisa utk vaksin min?,SE Satgas-17-2021
2021-08-12 11:43:18,Untuk sertifikat vaksin apa harus di print out atau bisa ditunjukkan dari hp melalui aplikasi peduli lindungi?,SE Satgas-17-2021
2021-08-12 11:50:51,@KAI121 klu bayi usia 5 bulan boleh gak min?,SE Satgas-17-2021
2021-08-12 11:58:26,@KAI121 YaAllah min pengen banget ngajak anak jalan2 naik kereta api ??????,SE Satgas-17-2021
2021-08-12 11:59:01,"@KAI121 Kenapa naik krl ga cukup pakai, ket vaksin?",SE Satgas-17-2021
2021-08-12 13:20:49,@KAI121 Loh layanan genose kok gak dipake????,SE Satgas-17-2021
2021-08-12 14:19:13,Yg sudah vaksin 2 kali tetap harus swab ya?,SE Satgas-17-2021
2021-08-12 15:12:03,"Selamat malam. Untuk sementara, usia dibawah 12 tahun tidak diperkenankan melakukan perjalanan dengan KA jarak jauh.",SE Satgas-17-2021
2021-08-12 17:35:29,GeNose ga laku lagi  ?? Atau mau naikkan harga GeNose habis ini?,SE Satgas-17-2021
2021-08-12 21:03:08,"Min, kartu vaksin harus dicetak atau bisa tunjukkan dari hp",SE Satgas-17-2021
2021-08-13 0:37:36,"Lah kalau balita juga ga boleh min, trs gmn kalau yg punya bayi 1 thn masa di tinggal, harusnya ada pengecualian",SE Satgas-17-2021
2021-08-13 4:24:21,"Min mau tanya 2 hal 1. Saya baru sembuh dari covid belum sampai 3 bulan vaksin, apakah boleh melakukan perjalanan dengan hasil lab positif kemarin? 2. Apakah 1 kali swab antigen bisa digunakan utk 2 perjalanan berbeda selama jarak test",SE Satgas-17-2021
2021-08-13 8:06:09,@KAI121 Min apakah surat keterangan belum bisa vaksin harus dari RS Pemerintah saja? Saya ada surat keterangan dari dr spesialis rumah sakit yang bekerja sama dengan tempat kami isoman. Apakah tidak bisa terpakai?,SE Satgas-17-2021
2021-08-13 8:58:10,@KAI121 Berarti dibawah 12 tahun ga bisa yaa,SE Satgas-17-2021
2021-08-13 9:44:42,"Min, berarti syarat nomer 1 & 2 itu pilihan? Jika sudah vaksin (minimal dosis 1) tdk perlu syarat ke 2 dan sebaliknya? Atau syarat 1 & 2 harus terpenuhi semuanya?",SE Satgas-17-2021
2021-08-13 14:15:06,"Malam min, kalau utk tes genose di PSE apa masoh ada ?",SE Satgas-17-2021
2021-08-13 16:50:57,Min  GEnose masih berlaku apa ga,SE Satgas-17-2021
2021-08-14 0:02:13,Rapid di puskesmas bisa di pake gak min?,SE Satgas-17-2021
2021-08-14 6:21:58,Min kalo saya blm di vaksin pengen naik kereta KAC - pasarsenin bisa enggak ?,SE Satgas-17-2021
2021-08-14 11:28:20,kapan ya min genose berlaku lagi atau ga ga usah pake syarat genose atau antigen,SE Satgas-17-2021
2021-08-15 0:40:19,"Laaahh… kasihan amat mau pulang ke kampung sendiri bawa anak kecil gak boleh, Serius Nanya..?",SE Satgas-17-2021
2021-08-15 13:12:00,"Selamat malam. Surat keterangan Rapid Antigen dengan hasil negatif Covid-19 saat ini berlaku maksimal 1x24 jam sejak pengambilan sampel. Sebagai contoh jika pemeriksaan test Antigen dilakukan tanggal 25 Agustus 2021 pukul 10.00 WIB,",SE Satgas-17-2021
2021-08-15 23:24:03,@KAI121 Mau tanya min. Menunjukan kartu vaksin by aps PeduliLindungi bisa ya tanpa harus dicetak?,SE Satgas-17-2021
2021-08-16 11:00:10,"Genose masih perlu gak min ? Maaf kurang tau, karna blm pernah naik kereta lagi di tahun ini,.",SE Satgas-17-2021
2021-08-09 16:24:57,@KAI121 Yg jarak jauh bisa pcr aja apa harus pake kartu vaksin ?,SE Kemenhub-58-2021
2021-08-09 16:32:28,@KAI121 Kartu vaksin ? Wkwkwkwkwkwk,SE Kemenhub-58-2021
2021-08-09 16:48:44,"Min, Anak umur 4 tahun berarti blom boleh naik kereta jarak jauh ya min?",SE Kemenhub-58-2021
2021-08-09 17:21:48,Min kl misalnya ada riwayat penyakit dalam dan tidak bisa di vaksin apa bisa pakai kartu kesehatan dari RSUP dan surat rapit min ?,SE Kemenhub-58-2021
2021-08-09 17:31:37,"@KAI121 Allhamdulillah, yang lokal ga perlu pake surat vaksin. ??",SE Kemenhub-58-2021
2021-08-09 18:05:26,"Duh apa apa skrng harus ada vaksin, sementara istri saya tidak bisa divaksin karena punya asma bukan karena tidak mau.",SE Kemenhub-58-2021
2021-08-09 18:14:04,"untuk yg vaksin di stasiun purwokerto vaksin terbatas, masa harus antri dulu jam 3 pagi kata satpamnya kemarin cuma 40-50 kuota aja",SE Kemenhub-58-2021
2021-08-09 22:32:37,"@KAI121 Min, dosis vaksin belum merata loh min. Saya aja gak kebagian.",SE Kemenhub-58-2021
2021-08-09 22:33:38,"@KAI121 Min mau nanya dong, kalau belum sempat di Vaksin lalu kena Covid dan saat ini jadi Penyintas Covid, apakah harus Vaksin dulu untuk keluar kota agar bisa mendapatkan Kartu Vaksin atau bagaimana ya min? Sedangkan jarak dari Status Negatif Covid tsb ",SE Kemenhub-58-2021
2021-08-09 23:18:17,"@KAI121 Mau tanya min , kalau saya kan baru selesai isolasi karena kena covid , dan saya belum di vaksin sama sekali , sedangkan perintah dokter nugu 3 bulan baru bisa vaksin , kalau mau naik kreta jarak jauh itu gimana min ? Di situ kan harus menyertakan",SE Kemenhub-58-2021
2021-08-10 1:39:01,kartu vaksin,SE Kemenhub-58-2021
2021-08-10 1:45:17,@KAI121 apa sudah ada yg menyiapkan vaksin distasiun sebelum keberangkatan min?,SE Kemenhub-58-2021
2021-08-10 1:45:38,@KAI121 vaksin di stasiun masih ada gak?,SE Kemenhub-58-2021
2021-08-10 2:41:32,@KAI121 Untuk ibu hamil apakah perlu kartu vaksin juga untuk perjalanan jarak jauh?,SE Kemenhub-58-2021
2021-08-10 4:16:38,"@KAI121 Admin kalau saya ingin melakukan vaksin ke 2 di Jakarta, dan rumah saya di Bogor, apakah perlu Surat Tugas? Atau hanya menunjukan SMS keterangan vaksin ke 2?",SE Kemenhub-58-2021
2021-08-10 5:18:43,"Min, stasiun masih sedia vaksin ga ya? Mau berangkat ga kebagian vaksin mulu",SE Kemenhub-58-2021
2021-08-10 6:25:53,anak dibawah 12 th masih dibatasi ka?,SE Kemenhub-58-2021
2021-08-10 7:02:54,"Bingung ya tuhan mw jualan harian hrs ada sertifikat vaksin sedangkan mw vaksin aja ada penyakit riwayat.. tolong lah kasih kebijakan,??",SE Kemenhub-58-2021
2021-08-10 9:38:13,Selamat sore. Rencana ingin vaksin di stasiun mana kak?,SE Kemenhub-58-2021
2021-08-10 11:59:24,Anak dibawah 12 th tetep ga boleh ya min naik kereta jarak jauh?,SE Kemenhub-58-2021
2021-08-10 15:17:35,Kalo hasil rapid nya soft copy ga apa apa?,SE Kemenhub-58-2021
2021-08-11 3:05:39,"Selamat pagi Kak. Pemeriksaan Polymerase Chain Reaction (RT-PCR) atau Rapid Test Antigen tidak harus dilakukan di stasiun Kak. Namun, pastikan saat keberangkatan hasil negatif surat tersebut masih berlaku ya.",SE Kemenhub-58-2021
2021-08-11 5:42:10,"Min,  kl mau melakukan perjalan kereta jarak jauh,  ada batasan usia gak?  Anak saya masih 2 th.",SE Kemenhub-58-2021
2021-08-11 11:44:17,@KAI121 Min ini serius kalo KA lokal ga pake surat vaksin kan? bukannya ga mau vaksin tp emg belum bisa karena belum 3 bulan pasca kena corona.. atau ada persyaratan lain ??,SE Kemenhub-58-2021
2021-08-12 0:26:26,"Min, kalo jarak jauh, vaksin dosis 1 + antigen negatif boleh kan?",SE Kemenhub-58-2021
2021-08-12 1:25:34,Min saya mau tanya.  Saya akan kembali ke daerah asal dengan bawah anak usia 3 tahun bisa tidak ya min.,SE Kemenhub-58-2021
